0,time,open,high,low,close,adjclose,volume,code
287,"October 24, 2013",75.0,76.067146,74.635712,75.987144,70.291588,96191200,AAPL
288,"October 25, 2013",75.902855,76.175713,75.01571700000001,75.137146,69.50528,84448000,AAPL
289,"October 28, 2013",75.577141,75.85714,74.744286,75.697144,70.0233,137610200,AAPL
290,"October 29, 2013",76.610001,77.035713,73.505714,73.811432,68.278938,158951800,AAPL
291,"October 30, 2013",74.230003,75.360001,73.860001,74.985718,69.365204,88540900,AAPL
292,"October 31, 2013",75.0,75.355713,74.46714,74.671425,69.074471,68924100,AAPL
293,"November 01, 2013",74.860001,74.971428,73.691429,74.290001,68.721642,68722500,AAPL
294,"November 04, 2013",74.442856,75.260002,74.11571500000001,75.25,69.609665,61156900,AAPL
295,"November 05, 2013",74.940002,75.555717,74.714287,75.064285,69.437889,66303300,AAPL
296,"November 06, 2013",74.878571,74.980003,74.028572,74.41714499999999,69.24116500000001,55843900,AAPL
297,"November 07, 2013",74.225716,74.74143199999999,73.197144,73.21285999999999,68.120621,65655100,AAPL
298,"November 08, 2013",73.511429,74.447144,73.227142,74.36571500000001,69.193314,69829200,AAPL
299,"November 11, 2013",74.284286,74.524284,73.487144,74.150002,68.992599,56863100,AAPL
300,"November 12, 2013",73.95285799999999,74.845711,73.85714,74.28714000000001,69.120201,51069200,AAPL
301,"November 13, 2013",74.0,74.60714,73.851425,74.37571700000001,69.20259899999999,49305200,AAPL
302,"November 14, 2013",74.687141,75.611427,74.552856,75.451431,70.203514,70604800,AAPL
303,"November 15, 2013",75.225716,75.584282,74.927139,74.998573,69.782166,79480100,AAPL
304,"November 18, 2013",74.998573,75.312859,74.028572,74.089996,68.936768,61236000,AAPL
305,"November 19, 2013",74.147141,74.76857,73.995712,74.221428,69.059044,52234700,AAPL
306,"November 20, 2013",74.175713,74.345711,73.475716,73.571426,68.454254,48479200,AAPL
307,"November 21, 2013",73.942856,74.458572,73.38143199999999,74.44856999999999,69.270386,65506700,AAPL
308,"November 22, 2013",74.21714,74.594284,74.075714,74.257141,69.092285,55931400,AAPL
309,"November 25, 2013",74.431427,75.12428299999999,74.428574,74.82,69.61599,57327900,AAPL
310,"November 26, 2013",74.87428299999999,76.591431,74.85714,76.199997,70.900009,100345700,AAPL
311,"November 27, 2013",76.61571500000001,78.0,76.199997,77.994286,72.56950400000001,90862100,AAPL
312,"November 29, 2013",78.497147,79.761429,78.25856800000001,79.438568,73.91333,79531900,AAPL
313,"December 02, 2013",79.714287,80.61856800000001,78.688568,78.747147,73.269989,118136200,AAPL
314,"December 03, 2013",79.757141,80.91143000000001,79.668571,80.902855,75.275764,112742000,AAPL
315,"December 04, 2013",80.785713,81.312859,80.117142,80.714287,75.100319,94452400,AAPL
316,"December 05, 2013",81.807144,82.16285699999999,80.915718,81.128571,75.485786,111895000,AAPL
317,"December 06, 2013",80.827141,80.964287,79.938568,80.002853,74.438362,86088100,AAPL
318,"December 09, 2013",80.128571,81.36856800000001,80.128571,80.918571,75.29039,80123400,AAPL
319,"December 10, 2013",80.511429,81.12571700000001,80.171425,80.792854,75.173416,69567400,AAPL
320,"December 11, 2013",81.0,81.567146,79.955711,80.194283,74.616478,89929700,AAPL
321,"December 12, 2013",80.305717,80.762856,80.004288,80.077141,74.50747700000001,65572500,AAPL
322,"December 13, 2013",80.407143,80.41143000000001,79.095711,79.204285,73.69534300000001,83205500,AAPL
323,"December 16, 2013",79.288574,80.377144,79.28714000000001,79.64286,74.103409,70648200,AAPL
324,"December 17, 2013",79.40142800000001,79.91999799999999,79.054283,79.284286,73.769768,57475600,AAPL
325,"December 18, 2013",78.528572,78.778572,76.971428,78.681427,73.208862,141465800,AAPL
326,"December 19, 2013",78.5,78.571426,77.675713,77.779999,72.37011700000001,80077200,AAPL
327,"December 20, 2013",77.918571,78.80143000000001,77.831429,78.431427,72.976242,109103400,AAPL
328,"December 23, 2013",81.14286,81.531425,80.394287,81.441429,75.776878,125326600,AAPL
329,"December 24, 2013",81.41285699999999,81.697144,80.861427,81.095711,75.45519300000001,41888700,AAPL
330,"December 26, 2013",81.157143,81.35714,80.482857,80.557144,74.954094,51002000,AAPL
331,"December 27, 2013",80.545715,80.629997,79.928574,80.012856,74.44767,56471100,AAPL
332,"December 30, 2013",79.637146,80.012856,78.902855,79.21714,73.707298,63407400,AAPL
333,"December 31, 2013",79.16714499999999,80.182854,79.14286,80.145714,74.571281,55771100,AAPL
334,"January 02, 2014",79.382858,79.575714,78.860001,79.01857,73.52253,58671200,AAPL
335,"January 03, 2014",78.980003,79.099998,77.204285,77.28286,71.907555,98116900,AAPL
336,"January 06, 2014",76.778572,78.114288,76.228569,77.704285,72.299644,103152700,AAPL
337,"January 07, 2014",77.760002,77.994286,76.845711,77.148575,71.782608,79302300,AAPL
338,"January 08, 2014",76.97285500000001,77.937141,76.955711,77.637146,72.23719,64632400,AAPL
339,"January 09, 2014",78.114288,78.122856,76.478569,76.645714,71.314728,69787200,AAPL
340,"January 10, 2014",77.11856800000001,77.257141,75.872856,76.13428499999999,70.838882,76244000,AAPL
341,"January 13, 2014",75.701431,77.5,75.697144,76.53286,71.209717,94623200,AAPL
342,"January 14, 2014",76.888573,78.104286,76.808571,78.055717,72.62665600000001,83140400,AAPL
343,"January 15, 2014",79.074287,80.028572,78.808571,79.622856,74.084801,97909700,AAPL
344,"January 16, 2014",79.271431,79.550003,78.811432,79.178574,73.67139399999999,57319500,AAPL
345,"January 17, 2014",78.78286,78.867142,77.128571,77.238571,71.866348,106684900,AAPL
346,"January 21, 2014",77.284286,78.581429,77.20285799999999,78.438568,72.982872,82131700,AAPL
347,"January 22, 2014",78.701431,79.612854,78.25856800000001,78.78714000000001,73.30720500000001,94996300,AAPL
348,"January 23, 2014",78.562859,79.5,77.83000200000001,79.454285,73.927948,100809800,AAPL
349,"January 24, 2014",79.14286,79.37428299999999,77.821426,78.010002,72.584122,107338700,AAPL
350,"January 27, 2014",78.581429,79.257141,77.964287,78.64286,73.172943,138719700,AAPL
351,"January 28, 2014",72.68,73.571426,71.724289,72.35714,67.324432,266380800,AAPL
352,"January 29, 2014",71.992859,72.48143,71.23143,71.535713,66.56014300000001,125702500,AAPL
353,"January 30, 2014",71.791428,72.35714,70.957146,71.397141,66.431213,169625400,AAPL
354,"January 31, 2014",70.739998,71.647141,70.507141,71.514282,66.540199,116199300,AAPL
355,"February 03, 2014",71.80143000000001,72.53286,71.328575,71.647141,66.663811,100366000,AAPL
356,"February 04, 2014",72.264282,72.779999,71.822861,72.684288,67.62883000000001,94170300,AAPL
357,"February 05, 2014",72.36571500000001,73.611427,72.321426,73.227142,68.133934,82086200,AAPL
358,"February 06, 2014",72.86571500000001,73.35714,72.544289,73.215714,68.531052,64441300,AAPL
359,"February 07, 2014",74.482857,74.704285,73.91143000000001,74.239998,69.489799,92570100,AAPL
360,"February 10, 2014",74.094284,75.998573,74.0,75.57,70.734695,86389800,AAPL
361,"February 11, 2014",75.80143000000001,76.821426,75.64286,76.565712,71.666718,70564200,AAPL
362,"February 12, 2014",76.707146,77.08000200000001,76.177139,76.559998,71.661362,77025200,AAPL
363,"February 13, 2014",76.379997,77.835716,76.314285,77.775711,72.79927099999999,76849500,AAPL
364,"February 14, 2014",77.495712,77.997147,77.315712,77.71285999999999,72.740463,68231100,AAPL
365,"February 18, 2014",78.0,78.74143199999999,77.944283,77.998573,73.00790400000001,65062900,AAPL
366,"February 19, 2014",77.821426,78.127144,76.335716,76.767143,71.855263,78442000,AAPL
367,"February 20, 2014",76.141426,76.714287,75.571426,75.878571,71.023521,76464500,AAPL
368,"February 21, 2014",76.112854,76.367142,74.942856,75.035713,70.234596,69696200,AAPL
369,"February 24, 2014",74.735718,75.70285799999999,74.63143199999999,75.364288,70.542152,72227400,AAPL
370,"February 25, 2014",75.62571700000001,75.652855,74.428574,74.58000200000001,69.80806700000001,57988000,AAPL
371,"February 26, 2014",74.80143000000001,75.0,73.657143,73.907143,69.178246,69054300,AAPL
372,"February 27, 2014",73.877144,75.540001,73.721428,75.38143199999999,70.558205,75470500,AAPL
373,"February 28, 2014",75.58285500000001,76.10714,74.58856999999999,75.177139,70.366982,92992200,AAPL
374,"March 03, 2014",74.774284,75.807144,74.687141,75.394287,70.570236,59695300,AAPL
375,"March 04, 2014",75.85714,76.091431,75.395714,75.891426,71.03556800000001,64785000,AAPL
376,"March 05, 2014",75.845711,76.39286,75.589996,76.05143000000001,71.18534100000001,50015700,AAPL
377,"March 06, 2014",76.112854,76.34857199999999,75.442856,75.821426,70.970055,46372200,AAPL
378,"March 07, 2014",75.870003,75.997147,75.150002,75.77714499999999,70.928604,55182400,AAPL
379,"March 10, 2014",75.480003,76.190002,75.477142,75.845711,70.992775,44646000,AAPL
380,"March 11, 2014",76.492859,76.96285999999999,76.084282,76.584282,71.68408199999999,69806100,AAPL
381,"March 12, 2014",76.358574,76.764282,76.0,76.658569,71.753624,49831600,AAPL
382,"March 13, 2014",76.77714499999999,77.094284,75.594284,75.807144,70.956673,64435700,AAPL
383,"March 14, 2014",75.541428,75.841431,74.714287,74.955711,70.159729,59299800,AAPL
384,"March 17, 2014",75.385712,75.709999,75.121429,75.248573,70.433861,49886200,AAPL
385,"March 18, 2014",75.128571,75.995712,75.028572,75.914284,71.056946,52411800,AAPL
386,"March 19, 2014",76.03714000000001,76.605713,75.571426,75.894287,71.038239,56189000,AAPL
387,"March 20, 2014",75.69856999999999,76.095711,75.335716,75.528572,70.695923,52099600,AAPL
388,"March 21, 2014",75.989998,76.25,75.190002,76.12428299999999,71.253517,93511600,AAPL
389,"March 24, 2014",76.91714499999999,77.214287,76.437141,77.02714499999999,72.098618,88925200,AAPL
390,"March 25, 2014",77.35714,77.964287,77.084282,77.855713,72.874161,70573300,AAPL
391,"March 26, 2014",78.074287,78.428574,76.980003,77.111427,72.177513,74942000,AAPL
392,"March 27, 2014",77.145714,77.35714,76.445717,76.779999,71.867294,55507900,AAPL
393,"March 28, 2014",76.902855,76.99143199999999,76.321426,76.694283,71.787056,50141000,AAPL
394,"March 31, 2014",77.03286,77.25856800000001,76.561432,76.677139,71.770996,42167300,AAPL
395,"April 01, 2014",76.822861,77.410004,76.681427,77.378571,72.427544,50190000,AAPL
396,"April 02, 2014",77.482857,77.639999,77.18,77.507141,72.547905,45105200,AAPL
397,"April 03, 2014",77.341431,77.5,76.805717,76.970001,72.045128,40586000,AAPL
398,"April 04, 2014",77.11571500000001,77.14286,75.79714200000001,75.974289,71.113136,68812800,AAPL
399,"April 07, 2014",75.431427,75.842857,74.555717,74.781425,69.996613,72462600,AAPL
400,"April 08, 2014",75.02714499999999,75.160004,74.099998,74.77714499999999,69.992584,60972100,AAPL
401,"April 09, 2014",74.66285699999999,75.784286,74.574287,75.760002,70.91256,51542400,AAPL
402,"April 10, 2014",75.811432,76.034286,74.738571,74.78286,69.99794,59913000,AAPL
403,"April 11, 2014",74.14286,74.690002,73.877144,74.230003,69.480453,67929400,AAPL
404,"April 14, 2014",74.557144,74.594284,73.887146,74.525711,69.75724,51418500,AAPL
405,"April 15, 2014",74.324287,74.519997,73.04714200000001,73.994286,69.259811,66622500,AAPL
406,"April 16, 2014",74.007141,74.441429,73.44856999999999,74.144287,69.400215,53691400,AAPL
407,"April 17, 2014",74.285713,75.394287,74.171425,74.99143199999999,70.193161,71083600,AAPL
408,"April 21, 2014",75.048569,76.019997,74.851425,75.88143199999999,71.026222,45637200,AAPL
409,"April 22, 2014",75.47285500000001,75.975716,75.214287,75.957146,71.097084,50640800,AAPL
410,"April 23, 2014",75.58000200000001,75.87571700000001,74.921425,74.964287,70.16774699999999,98735000,AAPL
411,"April 24, 2014",81.172859,81.428574,80.104286,81.110001,75.920242,189977900,AAPL
412,"April 25, 2014",80.647141,81.71285999999999,80.565712,81.705711,76.477829,97568800,AAPL
413,"April 28, 2014",81.828575,85.10714,81.792854,84.870003,79.439636,167371400,AAPL
414,"April 29, 2014",84.82,85.139999,84.215714,84.61856800000001,79.20429200000001,84344400,AAPL
415,"April 30, 2014",84.66285699999999,85.632858,84.257141,84.298569,78.90477800000001,114160200,AAPL
416,"May 01, 2014",84.571426,84.971428,83.76571700000001,84.497147,79.09066,61012000,AAPL
417,"May 02, 2014",84.620003,84.885712,84.244286,84.654289,79.23774,47878600,AAPL
418,"May 05, 2014",84.305717,85.85714,84.285713,85.851425,80.358292,71766800,AAPL
419,"May 06, 2014",85.971428,86.344284,84.915718,84.915718,79.482452,93641100,AAPL
420,"May 07, 2014",85.035713,85.327141,83.961426,84.61856800000001,79.20429200000001,70716100,AAPL
421,"May 08, 2014",84.035713,84.915718,83.771431,83.998573,79.063126,57574300,AAPL
422,"May 09, 2014",83.505714,83.75,82.904289,83.648575,78.733696,72899400,AAPL
423,"May 12, 2014",83.927139,84.808571,83.914284,84.690002,79.713921,53302200,AAPL
424,"May 13, 2014",84.571426,84.934288,84.385712,84.822861,79.838974,39934300,AAPL
425,"May 14, 2014",84.632858,85.342857,84.534286,84.83856999999999,79.85376,41601000,AAPL
426,"May 15, 2014",84.957146,85.228569,84.005714,84.117142,79.17472099999999,57711500,AAPL
427,"May 16, 2014",84.089996,85.361427,83.628571,85.358574,80.34322399999999,69064100,AAPL
428,"May 19, 2014",85.407143,86.761429,85.33285500000001,86.370003,81.29521899999999,79438800,AAPL
429,"May 20, 2014",86.358574,86.628571,85.818573,86.387146,81.311363,58709000,AAPL
430,"May 21, 2014",86.261429,86.671425,86.00856800000001,86.61571500000001,81.526489,49214900,AAPL
431,"May 22, 2014",86.657143,87.121429,86.300003,86.752853,81.655579,50190000,AAPL
432,"May 23, 2014",86.75,87.818573,86.638573,87.732857,82.57800300000001,58052400,AAPL
433,"May 27, 2014",87.982857,89.408569,87.947144,89.37571700000001,84.124321,87216500,AAPL
434,"May 28, 2014",89.431427,89.975716,89.111427,89.144287,83.906494,78870400,AAPL
435,"May 29, 2014",89.692856,90.98143,89.681427,90.76857,85.435349,94118500,AAPL
436,"May 30, 2014",91.139999,92.024284,89.842857,90.428574,85.11533399999999,141005200,AAPL
437,"June 02, 2014",90.565712,90.690002,88.928574,89.807144,84.530403,92337700,AAPL
438,"June 03, 2014",89.779999,91.248573,89.75,91.077141,85.725792,73177300,AAPL
439,"June 04, 2014",91.062859,92.555717,90.872856,92.117142,86.704674,83870500,AAPL
440,"June 05, 2014",92.314285,92.767143,91.80143000000001,92.478569,87.044861,75951400,AAPL
441,"June 06, 2014",92.842857,93.03714000000001,92.067146,92.224289,86.805527,87484600,AAPL
442,"June 09, 2014",92.699997,93.879997,91.75,93.699997,88.19453399999999,75415000,AAPL
443,"June 10, 2014",94.730003,95.050003,93.57,94.25,88.71219599999999,62777000,AAPL
444,"June 11, 2014",94.129997,94.760002,93.470001,93.860001,88.34513100000001,45681000,AAPL
445,"June 12, 2014",94.040001,94.120003,91.900002,92.290001,86.867378,54749000,AAPL
446,"June 13, 2014",92.199997,92.440002,90.879997,91.279999,85.91671,54525000,AAPL
447,"June 16, 2014",91.510002,92.75,91.449997,92.199997,86.782669,35561000,AAPL
448,"June 17, 2014",92.309998,92.699997,91.800003,92.08000200000001,86.669724,29726000,AAPL
449,"June 18, 2014",92.269997,92.290001,91.349998,92.18,86.76384,33514000,AAPL
450,"June 19, 2014",92.290001,92.300003,91.339996,91.860001,86.462639,35528000,AAPL
451,"June 20, 2014",91.849998,92.550003,90.900002,90.910004,85.568466,100898000,AAPL
452,"June 23, 2014",91.32,91.620003,90.599998,90.83000200000001,85.493149,43694000,AAPL
453,"June 24, 2014",90.75,91.739998,90.190002,90.279999,84.975479,39036000,AAPL
454,"June 25, 2014",90.209999,90.699997,89.650002,90.360001,85.050781,36869000,AAPL
455,"June 26, 2014",90.370003,91.050003,89.800003,90.900002,85.55905200000001,32629000,AAPL
456,"June 27, 2014",90.82,92.0,90.769997,91.980003,86.5756,64029000,AAPL
457,"June 30, 2014",92.099998,93.730003,92.089996,92.93,87.46978,49482300,AAPL
458,"July 01, 2014",93.519997,94.07,93.129997,93.519997,88.025101,38223000,AAPL
459,"July 02, 2014",93.870003,94.059998,93.089996,93.480003,87.987465,28465000,AAPL
460,"July 03, 2014",93.66999799999999,94.099998,93.199997,94.029999,88.505142,22891800,AAPL
461,"July 07, 2014",94.139999,95.989998,94.099998,95.970001,90.331161,56468000,AAPL
462,"July 08, 2014",96.269997,96.800003,93.91999799999999,95.349998,89.74758100000001,65222000,AAPL
463,"July 09, 2014",95.440002,95.949997,94.760002,95.389999,89.78523299999999,36436000,AAPL
464,"July 10, 2014",93.760002,95.550003,93.519997,95.040001,89.455788,39686000,AAPL
465,"July 11, 2014",95.360001,95.889999,94.860001,95.220001,89.625221,34018000,AAPL
466,"July 14, 2014",95.860001,96.889999,95.650002,96.449997,90.782951,42810000,AAPL
467,"July 15, 2014",96.800003,96.849998,95.029999,95.32,89.719353,45477900,AAPL
468,"July 16, 2014",96.970001,97.099998,94.739998,94.779999,89.211075,53396300,AAPL
469,"July 17, 2014",95.029999,95.279999,92.57,93.089996,87.620369,57298000,AAPL
470,"July 18, 2014",93.620003,94.739998,93.019997,94.43,88.88164499999999,49988000,AAPL
471,"July 21, 2014",94.989998,95.0,93.720001,93.940002,88.420441,39079000,AAPL
472,"July 22, 2014",94.68,94.889999,94.120003,94.720001,89.15460999999999,55197000,AAPL
473,"July 23, 2014",95.41999799999999,97.879997,95.16999799999999,97.190002,91.479477,92918000,AAPL
474,"July 24, 2014",97.040001,97.32,96.41999799999999,97.029999,91.328888,45729000,AAPL
475,"July 25, 2014",96.849998,97.839996,96.639999,97.66999799999999,91.931259,43469000,AAPL
476,"July 28, 2014",97.82,99.239998,97.550003,99.019997,93.201942,55318000,AAPL
477,"July 29, 2014",99.33000200000001,99.440002,98.25,98.379997,92.599541,43143000,AAPL
478,"July 30, 2014",98.440002,98.699997,97.66999799999999,98.150002,92.383072,33010000,AAPL
479,"July 31, 2014",97.160004,97.449997,95.33000200000001,95.599998,89.982887,56843000,AAPL
